Tip;Hesap_Adi;Tarih;Açıklama;Tutar
Banka Hesabı;QNB - DBS;20/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 369381;6300,00
Banka Hesabı;QNB - DBS;21/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 385321;13950,00
Banka Hesabı;QNB - DBS;22/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;93778,74
Banka Hesabı;QNB - DBS;23/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;41428,62
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20251600006086.;-171851,18
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090121913.;-61714,22
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090122723.;-26107,95
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090122725.;-11424,04
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090121915.;-13481,88
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090121914.;-11676,11
Banka Hesabı;QNB - DBS;23/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090122724.;-1749,83
Banka Hesabı;QNB - DBS;23/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 259843;18250,00
Banka Hesabı;QNB - DBS;24/06/2025;Ödeme İşlemleri - 2165740065 - Türk Telekom Ses/Data/ICT TAHSİLATI OTOMATIK ;-179,00
Banka Hesabı;QNB - DBS;24/06/2025;Ödeme İşlemleri - 2165740064 - Türk Telekom Ses/Data/ICT TAHSİLATI OTOMATIK ;-179,00
Banka Hesabı;QNB - DBS;24/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 557510;4750,00
Banka Hesabı;QNB - DBS;25/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;84649,86
Banka Hesabı;QNB - DBS;25/06/2025;Transfer İşlemleri - Alıcı : FASDAT GIDA DAĞITIM SAN TİC AŞ Türkiye Cumhuriyeti Ziraat Bankası A.Ş. Sorgu No: 860982541 M;-29893,53
Banka Hesabı;QNB - DBS;26/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 913435;14350,00
Banka Hesabı;QNB - DBS;27/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;188605,97
Banka Hesabı;QNB - DBS;27/06/2025;Transfer İşlemleri - Alıcı:Serdar Günizi-Serdar Günizi'ye Borç Ödem Al.Hs:19082356 Mobil Bankacılık-KOBİ;-135000,00
Banka Hesabı;QNB - DBS;27/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 140585;5450,00
Banka Hesabı;QNB - DBS;28/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 289665;6550,00
Banka Hesabı;QNB - DBS;29/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;115315,88
Banka Hesabı;QNB - DBS;30/06/2025;Transfer İşlemleri - Alıcı : Çiğdem Koç TÜRKİYE GARANTİ BANKASI A.Ş. Sorgu No: 5734113 TALIMAT;-15000,00
Banka Hesabı;QNB - DBS;30/06/2025;Transfer İşlemleri - Alıcı : robotpos bilgisayar sistemleri A.s. TÜRKİYE GARANTİ BANKASI A.Ş. Sorgu No: 5737891 TALIMAT;-24000,00
Banka Hesabı;QNB - DBS;30/06/2025;Ödeme İşlemleri - 4A Prim Borcu SGK Ödemesi;-138016,76
Banka Hesabı;QNB - DBS;30/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;65714,33
Banka Hesabı;QNB - DBS;30/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090123562.;-74863,60
Banka Hesabı;QNB - DBS;30/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090123564.;-56071,34
Banka Hesabı;QNB - DBS;30/06/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090123563.;-20456,54
Banka Hesabı;QNB - DBS;30/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;54630,72
Banka Hesabı;QNB - DBS;30/06/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 124759;8700,00
Banka Hesabı;QNB - DBS;30/06/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;66895,23
Banka Hesabı;QNB - DBS;01/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;56950,25
Banka Hesabı;QNB - DBS;01/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090124450.;-28829,41
Banka Hesabı;QNB - DBS;01/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090124451.;-18550,35
Banka Hesabı;QNB - DBS;02/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 714207;9700,00
Banka Hesabı;QNB - DBS;02/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 719116;4850,00
Banka Hesabı;QNB - DBS;03/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 253535;2900,00
Banka Hesabı;QNB - DBS;03/07/2025;Transfer İşlemleri - Alıcı:Coca-cola Satış Ve Dağıtım Anonim Şirket-CNO20000009 gümüşbulut aş  Al.Hs:35944446 Mobil Banka;-60460,20
Banka Hesabı;QNB - DBS;03/07/2025;Transfer İşlemleri - Alıcı : G2M  Dağıtım Pazarlama ve Tic AŞ Türkiye Garanti Bankası A.Ş. Sorgu No: 889874212 MOBIL;-33149,42
Banka Hesabı;QNB - DBS;04/07/2025;Transfer İşlemleri - Alıcı : FASDAT GIDA DAĞITIM SAN TİC AŞ TÜRKİYE CUMHURİYETİ ZİRAAT BANKASI A.Ş. Sorgu No: 6503751 TAL;-13370,34
Banka Hesabı;QNB - DBS;04/07/2025;Transfer İşlemleri - Alıcı : SEHER GIDA PAZ. SAN. VE TİC. AŞ. TÜRKİYE GARANTİ BANKASI A.Ş. Sorgu No: 6507417 TALIMAT;-15426,29
Banka Hesabı;QNB - DBS;04/07/2025;Transfer İşlemleri - Alıcı : Kübra Şerbetçi TÜRKİYE İŞ BANKASI A.Ş. Sorgu No: 6506380 TALIMAT;-28192,29
Banka Hesabı;QNB - DBS;04/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;169519,16
Banka Hesabı;QNB - DBS;05/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 464461;9200,00
Banka Hesabı;QNB - DBS;05/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;33567,50
Banka Hesabı;QNB - DBS;07/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;69694,88
Banka Hesabı;QNB - DBS;07/07/2025;Ödeme İşlemleri - 500101167879 - İGDAŞ - İstanbul Gaz Dağıtım TAHSİLATI OTOMATIK ;-8554,00
Banka Hesabı;QNB - DBS;07/07/2025;Mevduat İşlemleri - 2025-Haziran  Maaş+Fazla Mesai+Agi Ödemesi;-258930,95
Banka Hesabı;QNB - DBS;07/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 340290;14800,00
Banka Hesabı;QNB - DBS;08/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;39770,00
Banka Hesabı;QNB - DBS;08/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090125247.;-20622,42
Banka Hesabı;QNB - DBS;08/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090125248.;-13312,31
Banka Hesabı;QNB - DBS;08/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090125249.;-8616,04
Banka Hesabı;QNB - DBS;08/07/2025;Mevduat İşlemleri - FC402 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 929540;14450,00
Banka Hesabı;QNB - DBS;09/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;36661,72
Banka Hesabı;QNB - DBS;09/07/2025;Transfer İşlemleri - Alıcı:Tavuk Dünyası Gıda Sanayi Ve Ticaret Ano-21000082 ödemesi Al.Hs:84761917 Mobil Bankacılık-KOBİ;-101000,00
Banka Hesabı;QNB - DBS;09/07/2025;Transfer İşlemleri - Alıcı:Yunus Emre Yanık-Maaş avansı Al.Hs:141858470 Mobil Bankacılık-KOBİ;-1650,00
Banka Hesabı;QNB - DBS;10/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;60770,73
Banka Hesabı;QNB - DBS;10/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 580998;8150,00
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126102.;-23723,22
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126101.;-55824,43
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126918.;-44588,20
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126919.;-5038,39
Banka Hesabı;QNB - DBS;11/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Internet Hesaplararası Virman Havale işlemi Bire;64765,00
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126103.;-13479,42
Banka Hesabı;QNB - DBS;11/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090126920.;-11250,00
Banka Hesabı;QNB - DBS;12/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;60359,35
Banka Hesabı;QNB - DBS;13/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 657110;16000,00
Banka Hesabı;QNB - DBS;13/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;38840,00
Banka Hesabı;QNB - DBS;14/07/2025;Transfer İşlemleri - Gönderen:Serdar Günizi-Gümüşbuluta borç;30000,00
Banka Hesabı;QNB - DBS;14/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;42500,00
Banka Hesabı;QNB - DBS;14/07/2025;Kart İşlemleri -  CEP_ŞUBE  979203******5817 nolu kart ödemesi;-224094,71
Banka Hesabı;QNB - DBS;14/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 405322;4000,00
Banka Hesabı;QNB - DBS;14/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;91449,94
Banka Hesabı;QNB - DBS;15/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 546284;5300,00
Banka Hesabı;QNB - DBS;16/07/2025;Transfer İşlemleri - Alıcı : Ahmet çayırtepe TÜRKİYE VAKIFLAR BANKASI T.A.O. Sorgu No: 7861307 TALIMAT;-30000,00
Banka Hesabı;QNB - DBS;16/07/2025;Ödeme İşlemleri - 7021348199 - Türk Telekom (İnternet) TAHSİLATI OTOMATIK ;-509,00
Banka Hesabı;QNB - DBS;16/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;83774,54
Banka Hesabı;QNB - DBS;17/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 610005;8500,00
Banka Hesabı;QNB - DBS;17/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090127838.;-34648,56
Banka Hesabı;QNB - DBS;17/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090127839.;-10528,75
Banka Hesabı;QNB - DBS;17/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090127840.;-6144,70
Banka Hesabı;QNB - DBS;18/07/2025;Ödeme İşlemleri - 2165740065 - Türk Telekom Ses/Data/ICT TAHSİLATI OTOMATIK ;-239,00
Banka Hesabı;QNB - DBS;18/07/2025;Ödeme İşlemleri - 2165740064 - Türk Telekom Ses/Data/ICT TAHSİLATI OTOMATIK ;-239,00
Banka Hesabı;QNB - DBS;18/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 731524;5900,00
Banka Hesabı;QNB - DBS;19/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;120000,00
Banka Hesabı;QNB - DBS;19/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 330775;7200,00
Banka Hesabı;QNB - DBS;20/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 860109;3550,00
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090128749.;-59048,73
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090129763.;-19296,84
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090129761.;-31232,91
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090128750.;-16240,37
Banka Hesabı;QNB - DBS;21/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;299434,05
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090128752.;-17317,33
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090129762.;-9217,77
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090130716.;-42549,51
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090130714.;-22972,83
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090130715.;-7749,23
Banka Hesabı;QNB - DBS;21/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20251600007207.;-171479,76
Banka Hesabı;QNB - DBS;21/07/2025;Mevduat İşlemleri - 2025-Temmuz  Avans Ödemesi;-41000,00
Banka Hesabı;QNB - DBS;21/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 697210;4200,00
Banka Hesabı;QNB - DBS;22/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;47535,00
Banka Hesabı;QNB - DBS;22/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 954343;13000,00
Banka Hesabı;QNB - DBS;23/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 026094;4900,00
Banka Hesabı;QNB - DBS;24/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 164928;9400,00
Banka Hesabı;QNB - DBS;25/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;154825,82
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090131604.;-51589,74
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090132428.;-18438,44
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090131606.;-18543,78
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090132426.;-40628,34
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090131605.;-6383,71
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090132427.;-5345,43
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090133152.;-10249,08
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090133151.;-7678,53
Banka Hesabı;QNB - DBS;25/07/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090133150.;-1893,23
Banka Hesabı;QNB - DBS;26/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 951383;8500,00
Banka Hesabı;QNB - DBS;27/07/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;81987,82
Banka Hesabı;QNB - DBS;28/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 759045;10000,00
Banka Hesabı;QNB - DBS;29/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 945414;6300,00
Banka Hesabı;QNB - DBS;30/07/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 317706;7450,00
Banka Hesabı;QNB - DBS;30/07/2025;Transfer İşlemleri - Alıcı:Tavuk Dünyası Gıda Sanayi Ve Ticaret Ano-21000082 ödemesi Al.Hs:84761917 Mobil Bankacılık-KOBİ;-19500,00
Banka Hesabı;QNB - DBS;31/07/2025;Ödeme İşlemleri - 4A Prim Borcu SGK Ödemesi;-142209,63
Banka Hesabı;QNB - DBS;01/08/2025;Transfer İşlemleri - Alıcı : Çiğdem Koç TÜRKİYE GARANTİ BANKASI A.Ş. Sorgu No: 0969767 TALIMAT;-16900,00
Banka Hesabı;QNB - DBS;01/08/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;394323,43
Banka Hesabı;QNB - DBS;01/08/2025;Transfer İşlemleri - Alıcı:Serdar Günizi-Hesaptan hesaba havale Al.Hs:19082356 Mobil Bankacılık-KOBİ;-132000,00
Banka Hesabı;QNB - DBS;01/08/2025;Transfer İşlemleri - Alıcı : Çiğdem Koç Türkiye Garanti Bankası A.Ş. Sorgu No: 987530941 MOBIL;-1337,20
Banka Hesabı;QNB - DBS;02/08/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 198214;14600,00
Banka Hesabı;QNB - DBS;02/08/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 201121;9700,00
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - 500101167879 - İGDAŞ - İstanbul Gaz Dağıtım TAHSİLATI OTOMATIK ;-7310,00
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134002.;-47335,23
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134003.;-8456,23
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134004.;-16118,47
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134811.;-30503,03
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134812.;-5848,41
Banka Hesabı;QNB - DBS;04/08/2025;Ödeme İşlemleri - DBS Fatura Tahsilatı - OTOMATİK. Bayi Referans: BAYİ 3CR 34AN23 Fatura No: 20250090134813.;-17330,28
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Gönderen:Gümüşbulut Danışmanlık Turizm Gıda Sanay-Hesaptan hesaba havale;195672,17
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : FASDAT GIDA DAĞITIM SAN TİC AŞ Türkiye Cumhuriyeti Ziraat Bankası A.Ş. Sorgu No: 1002093824 ;-24500,39
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : G2M  Dağıtım Pazarlama ve Tic AŞ Türkiye Garanti Bankası A.Ş. Sorgu No: 1002097151 MOBIL;-17802,47
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : Kübra Şerbetçi Türkiye İş Bankası A.Ş. Sorgu No: 1002101295 MOBIL;-19421,69
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : SEHER GIDA PAZ. SAN. VE TİC. AŞ. Türkiye Garanti Bankası A.Ş. Sorgu No: 1002107725 MOBIL;-4694,83
Banka Hesabı;QNB - DBS;05/08/2025;Mevduat İşlemleri - 2025-Temmuz  Maaş+Fazla Mesai Ödemesi;-293138,04
Banka Hesabı;QNB - DBS;05/08/2025;Mevduat İşlemleri - FS995 NOLU ATM DEN VADESIZ HESABA  PARA YATIRMA, 192815;13700,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002826437 MOBIL;-4191,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002831740 MOBIL;-4255,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002836872 MOBIL;-3889,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002842745 MOBIL;-3672,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002847598 MOBIL;-6505,00
Banka Hesabı;QNB - DBS;05/08/2025;Transfer İşlemleri - Alıcı : ALLİANZ YAŞAM VE EMEKLİLİK AŞ Yapı ve Kredi Bankası A.Ş. Sorgu No: 1002853845 MOBIL;-3884,00
